,hex9,cnt
818,892a1005e67ffff,35
819,892a1005e6bffff,10
820,892a1005e6fffff,5
821,892a1005e73ffff,29
822,892a1005e77ffff,14
823,892a1005e7bffff,95
824,892a1005e83ffff,22
825,892a1005e87ffff,20
826,892a1005e8bffff,16
827,892a1005e8fffff,28
828,892a1005e93ffff,15
829,892a1005e97ffff,46
830,892a1005ea3ffff,9
831,892a1005ea7ffff,12
832,892a1005eabffff,20
833,892a1005eafffff,25
834,892a1005eb3ffff,39
835,892a1005eb7ffff,6
836,892a1005ebbffff,7
837,892a1005ec3ffff,19
838,892a1005ec7ffff,18
839,892a1005ecbffff,12
840,892a1005ecfffff,17
841,892a1005ed3ffff,2
842,892a1005ed7ffff,14
843,892a1005edbffff,11
844,892a1008803ffff,23
845,892a1008807ffff,240
846,892a100880fffff,24
847,892a1008813ffff,25
848,892a1008817ffff,497
849,892a1008823ffff,230
850,892a1008827ffff,159
851,892a100882bffff,99
852,892a100882fffff,222
853,892a1008833ffff,156
854,892a1008837ffff,142
855,892a100883bffff,497
856,892a1008867ffff,152
857,892a1008877ffff,1
858,892a1008883ffff,397
859,892a1008887ffff,471
860,892a100888bffff,10
861,892a100888fffff,319
862,892a1008893ffff,51
863,892a1008897ffff,95
864,892a100889bffff,5
865,892a10088a3ffff,240
866,892a10088a7ffff,10
867,892a10088abffff,132
868,892a10088afffff,197
869,892a10088b3ffff,425
870,892a10088b7ffff,15
871,892a10088bbffff,101
872,892a1008903ffff,27
873,892a1008907ffff,140
874,892a100890bffff,4
875,892a100890fffff,20
876,892a1008913ffff,67
877,892a1008917ffff,166
878,892a1008923ffff,262
879,892a1008927ffff,155
880,892a100892bffff,67
881,892a100892fffff,156
882,892a1008933ffff,217
883,892a1008937ffff,203
884,892a100893bffff,50
885,892a1008943ffff,1
886,892a100894bffff,44
887,892a1008953ffff,6
888,892a100895bffff,161
889,892a1008963ffff,7
890,892a1008967ffff,14
891,892a1008973ffff,5
892,892a1008977ffff,38
893,892a1008983ffff,101
894,892a1008987ffff,249
895,892a100898bffff,26
896,892a100898fffff,149
897,892a1008993ffff,373
898,892a1008997ffff,99
899,892a100899bffff,82
900,892a10089a3ffff,199
901,892a10089a7ffff,68
902,892a10089abffff,321
903,892a10089afffff,202
904,892a10089b3ffff,40
905,892a10089b7ffff,98
906,892a10089bbffff,314
907,892a10089cbffff,4
908,892a10089d7ffff,24
909,892a10089dbffff,1
910,892a1008b03ffff,12
911,892a1008b07ffff,4
912,892a1008b13ffff,237
913,892a1008b17ffff,169
914,892a1008b23ffff,35
915,892a1008b27ffff,81
916,892a1008b2bffff,8
917,892a1008b2fffff,373
918,892a1008b33ffff,8
919,892a1008b37ffff,74
920,892a1008b3bffff,97
921,892a1008b67ffff,3
922,892a1008b77ffff,1
923,892a1008b83ffff,69
924,892a1008b87ffff,101
925,892a1008b8bffff,4
926,892a1008b8fffff,121
927,892a1008b93ffff,188
928,892a1008b97ffff,272
929,892a1008b9bffff,12
930,892a1008ba3ffff,258
931,892a1008ba7ffff,5
932,892a1008babffff,166
933,892a1008bafffff,72
934,892a1008bb3ffff,131
935,892a1008bb7ffff,1
936,892a1008bbbffff,185
937,892a1008c03ffff,101
938,892a1008c07ffff,300
939,892a1008c0fffff,14
940,892a1008c13ffff,76
941,892a1008c17ffff,134
942,892a1008c23ffff,28
943,892a1008c27ffff,431
944,892a1008c2bffff,3
945,892a1008c2fffff,14
946,892a1008c33ffff,76
947,892a1008c37ffff,179
948,892a1008c3bffff,105
949,892a1008c67ffff,16
950,892a1008c77ffff,1
951,892a1008c83ffff,822
952,892a1008c87ffff,32
953,892a1008c8bffff,371
954,892a1008c8fffff,1136
955,892a1008c93ffff,961
956,892a1008c97ffff,546
957,892a1008c9bffff,325
958,892a1008ca3ffff,570
959,892a1008ca7ffff,135
960,892a1008cabffff,249
961,892a1008cafffff,442
962,892a1008cb3ffff,236
963,892a1008cb7ffff,350
964,892a1008cbbffff,299
965,892a1008d03ffff,205
966,892a1008d07ffff,106
967,892a1008d0bffff,613
968,892a1008d0fffff,123
969,892a1008d13ffff,299
970,892a1008d17ffff,730
971,892a1008d1bffff,183
972,892a1008d23ffff,269
973,892a1008d27ffff,18
974,892a1008d2bffff,505
975,892a1008d2fffff,98
976,892a1008d33ffff,315
977,892a1008d37ffff,359
978,892a1008d3bffff,274
979,892a1008d43ffff,397
980,892a1008d47ffff,226
981,892a1008d4bffff,303
982,892a1008d4fffff,64
983,892a1008d53ffff,330
984,892a1008d57ffff,459
985,892a1008d5bffff,282
986,892a1008d63ffff,83
987,892a1008d67ffff,68
988,892a1008d6fffff,4
989,892a1008d73ffff,109
990,892a1008d77ffff,28
991,892a1008d83ffff,176
992,892a1008d87ffff,154
993,892a1008d8bffff,98
994,892a1008d8fffff,462
995,892a1008d93ffff,125
996,892a1008d97ffff,50
997,892a1008d9bffff,351
998,892a1008da3ffff,431
999,892a1008da7ffff,2
1000,892a1008dabffff,207
1001,892a1008dafffff,181
1002,892a1008db3ffff,43
1003,892a1008db7ffff,14
1004,892a1008dbbffff,383
1005,892a1008dc3ffff,112
1006,892a1008dc7ffff,190
1007,892a1008dcbffff,485
1008,892a1008dcfffff,213
1009,892a1008dd3ffff,286
1010,892a1008dd7ffff,389
1011,892a1008ddbffff,162
1012,892a100a103ffff,55
1013,892a100a107ffff,106
1014,892a100a10fffff,124
1015,892a100a127ffff,1
1016,892a100a12bffff,1169
1017,892a100a12fffff,114
1018,892a100a13bffff,588
1019,892a100a163ffff,391
1020,892a100a167ffff,1189
1021,892a100a16bffff,90
1022,892a100a16fffff,336
1023,892a100a177ffff,594
1024,892a100a183ffff,163
1025,892a100a187ffff,142
1026,892a100a18bffff,1
1027,892a100a18fffff,641
1028,892a100a193ffff,47
1029,892a100a197ffff,321
1030,892a100a19bffff,1
1031,892a100a1a3ffff,159
1032,892a100a1a7ffff,233
1033,892a100a1afffff,62
1034,892a100a1b3ffff,203
1035,892a100a1b7ffff,761
1036,892a100a1bbffff,22
1037,892a100a1c3ffff,20
1038,892a100a1c7ffff,37
1039,892a100a1cbffff,8
1040,892a100a1cfffff,4
1041,892a100a1d3ffff,2
